Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1892009,2,3/6/2020,3/13/2020,283837,0,899,3,CAD
1892009,3,3/6/2020,3/13/2020,283837,0,1307,6,CAD
1892014,1,3/6/2020,3/12/2020,292054,0,435,9,CAD
1892014,2,3/6/2020,3/12/2020,292054,0,316,5,CAD
1892014,3,3/6/2020,3/12/2020,292054,0,1457,8,CAD
1892014,4,3/6/2020,3/12/2020,292054,0,427,7,CAD
1892017,1,3/6/2020,3/10/2020,19726,0,311,2,AUD
1892017,2,3/6/2020,3/10/2020,19726,0,1551,1,AUD
1892019,1,3/6/2020,3/9/2020,1055880,0,445,4,GBP
1892020,1,3/6/2020,3/12/2020,1064976,0,1760,3,GBP
1893002,1,3/7/2020,3/16/2020,1230014,0,1070,3,USD
1893002,2,3/7/2020,3/16/2020,1230014,0,1708,1,USD
1893009,1,3/7/2020,3/10/2020,1549707,0,427,4,USD
1893009,2,3/7/2020,3/10/2020,1549707,0,46,5,USD
1893010,1,3/7/2020,3/10/2020,1268964,0,1196,6,USD
1893013,1,3/7/2020,3/15/2020,1594267,0,2509,1,USD
1893013,2,3/7/2020,3/15/2020,1594267,0,729,1,USD
1893014,1,3/7/2020,3/12/2020,200765,0,1582,3,CAD
1893016,1,3/7/2020,3/11/2020,1875946,0,416,2,USD
1893016,2,3/7/2020,3/11/2020,1875946,0,664,6,USD
1893016,3,3/7/2020,3/11/2020,1875946,0,1545,8,USD
1893016,4,3/7/2020,3/11/2020,1875946,0,2114,2,USD
1893016,5,3/7/2020,3/11/2020,1875946,0,1810,2,USD
1893016,6,3/7/2020,3/11/2020,1875946,0,456,5,USD
1893016,7,3/7/2020,3/11/2020,1875946,0,46,2,USD
1893018,1,3/7/2020,3/13/2020,1896161,0,1793,8,USD
1893018,2,3/7/2020,3/13/2020,1896161,0,450,3,USD
1893018,3,3/7/2020,3/13/2020,1896161,0,1665,7,USD
1893026,1,3/7/2020,3/8/2020,41570,0,2422,1,AUD
1893026,2,3/7/2020,3/8/2020,41570,0,433,8,AUD
1893026,3,3/7/2020,3/8/2020,41570,0,2050,2,AUD
1893026,4,3/7/2020,3/8/2020,41570,0,1441,1,AUD
1893029,1,3/7/2020,3/10/2020,1486787,0,1702,5,USD
1893029,2,3/7/2020,3/10/2020,1486787,0,1536,8,USD
1893037,1,3/7/2020,3/17/2020,1388042,0,55,8,USD
1893037,2,3/7/2020,3/17/2020,1388042,0,2497,1,USD
1894001,1,3/8/2020,3/12/2020,1370349,0,2505,2,USD
1894001,2,3/8/2020,3/12/2020,1370349,0,1031,2,USD
1894001,3,3/8/2020,3/12/2020,1370349,0,1485,4,USD
1895000,1,3/9/2020,3/11/2020,1966751,0,370,9,USD
1895000,2,3/9/2020,3/11/2020,1966751,0,1633,2,USD
1895000,3,3/9/2020,3/11/2020,1966751,0,1638,7,USD
1895000,4,3/9/2020,3/11/2020,1966751,0,465,2,USD
1895000,5,3/9/2020,3/11/2020,1966751,0,440,1,USD
1895000,6,3/9/2020,3/11/2020,1966751,0,2513,1,USD
1895000,7,3/9/2020,3/11/2020,1966751,0,2228,3,USD
1895001,1,3/9/2020,3/13/2020,846847,0,1537,3,EUR
1895001,2,3/9/2020,3/13/2020,846847,0,1639,4,EUR
1895015,1,3/9/2020,3/11/2020,1306881,0,2109,1,USD
1895015,2,3/9/2020,3/11/2020,1306881,0,1694,4,USD
1896002,1,3/10/2020,3/13/2020,1699570,0,957,7,USD
1896002,2,3/10/2020,3/13/2020,1699570,0,492,2,USD
1896002,3,3/10/2020,3/13/2020,1699570,0,104,1,USD
1896008,1,3/10/2020,3/13/2020,1637399,0,322,3,USD
1896008,2,3/10/2020,3/13/2020,1637399,0,438,1,USD
1896008,3,3/10/2020,3/13/2020,1637399,0,3,5,USD
1896010,1,3/10/2020,3/15/2020,1864354,0,1426,3,USD
1896010,2,3/10/2020,3/15/2020,1864354,0,723,2,USD
1896010,3,3/10/2020,3/15/2020,1864354,0,1437,2,USD
1896011,1,3/10/2020,3/13/2020,1152079,0,1662,6,GBP
1896011,2,3/10/2020,3/13/2020,1152079,0,558,6,GBP
1896012,1,3/10/2020,3/15/2020,1921829,0,1438,3,USD
1896012,2,3/10/2020,3/15/2020,1921829,0,1353,7,USD
1896012,3,3/10/2020,3/15/2020,1921829,0,57,7,USD
1896012,4,3/10/2020,3/15/2020,1921829,0,1675,1,USD
1896013,1,3/10/2020,3/16/2020,1991961,0,1433,3,USD
1896013,2,3/10/2020,3/16/2020,1991961,0,1656,8,USD
1896013,3,3/10/2020,3/16/2020,1991961,0,420,3,USD
1896013,4,3/10/2020,3/16/2020,1991961,0,423,1,USD
1896013,5,3/10/2020,3/16/2020,1991961,0,1687,1,USD
1896013,6,3/10/2020,3/16/2020,1991961,0,520,2,USD
1896014,1,3/10/2020,3/13/2020,2043401,0,1651,2,USD
1896015,1,3/10/2020,3/13/2020,1134929,0,452,2,GBP
1896015,2,3/10/2020,3/13/2020,1134929,0,1092,6,GBP
1896024,1,3/10/2020,3/13/2020,1934889,0,80,1,USD
1896024,2,3/10/2020,3/13/2020,1934889,0,930,1,USD
1896025,1,3/10/2020,3/15/2020,1143574,0,1794,1,GBP
1897006,1,3/11/2020,3/15/2020,1855763,0,435,3,USD
1897006,2,3/11/2020,3/15/2020,1855763,0,399,6,USD
1897006,3,3/11/2020,3/15/2020,1855763,0,1490,4,USD
1897007,1,3/11/2020,3/17/2020,149123,0,1675,6,AUD
1897015,1,3/11/2020,3/16/2020,426057,0,374,1,EUR
1897024,1,3/11/2020,3/16/2020,149955,0,1519,3,AUD
1897024,2,3/11/2020,3/16/2020,149955,0,438,2,AUD
1897027,1,3/11/2020,3/14/2020,1819547,0,1468,2,USD
1897027,2,3/11/2020,3/14/2020,1819547,0,1589,3,USD
1898000,1,3/12/2020,3/17/2020,1384111,0,1667,1,USD
1898000,2,3/12/2020,3/17/2020,1384111,0,878,4,USD
1898001,1,3/12/2020,3/14/2020,665472,0,427,2,EUR
1898001,2,3/12/2020,3/14/2020,665472,0,1606,2,EUR
1898004,1,3/12/2020,3/16/2020,1488175,0,2488,1,USD
1898004,2,3/12/2020,3/16/2020,1488175,0,493,1,USD
1898005,1,3/12/2020,3/15/2020,522503,0,1797,3,EUR
1898005,2,3/12/2020,3/15/2020,522503,0,1818,9,EUR
1898005,3,3/12/2020,3/15/2020,522503,0,1286,1,EUR
1898009,1,3/12/2020,3/15/2020,1861290,0,129,1,USD
1898009,2,3/12/2020,3/15/2020,1861290,0,1278,5,USD
1898009,3,3/12/2020,3/15/2020,1861290,0,712,4,USD
1898009,4,3/12/2020,3/15/2020,1861290,0,1795,5,USD
1898009,5,3/12/2020,3/15/2020,1861290,0,1301,1,USD
1898013,1,3/12/2020,3/15/2020,1167987,0,1175,1,GBP
1898020,1,3/12/2020,3/16/2020,167382,0,66,4,AUD
1898020,2,3/12/2020,3/16/2020,167382,0,2133,2,AUD
1898020,3,3/12/2020,3/16/2020,167382,0,697,2,AUD
1898020,4,3/12/2020,3/16/2020,167382,0,539,6,AUD
1898023,1,3/12/2020,3/14/2020,1544679,0,1817,4,USD
1899002,1,3/13/2020,3/19/2020,1813538,0,729,6,USD
1899002,2,3/13/2020,3/19/2020,1813538,0,1583,1,USD
1899006,1,3/13/2020,3/19/2020,486020,0,573,7,EUR
1899006,2,3/13/2020,3/19/2020,486020,0,1424,3,EUR
1899012,1,3/13/2020,3/17/2020,180599,0,431,1,AUD
1899012,2,3/13/2020,3/17/2020,180599,0,454,8,AUD
1899012,3,3/13/2020,3/17/2020,180599,0,1630,1,AUD
1900003,1,3/14/2020,3/18/2020,1055801,0,2150,1,GBP
1900003,2,3/14/2020,3/18/2020,1055801,0,1648,5,GBP
1900003,3,3/14/2020,3/18/2020,1055801,0,1253,4,GBP
1900010,1,3/14/2020,3/17/2020,1941806,0,1807,7,USD
1900017,1,3/14/2020,3/20/2020,1352889,0,1394,2,USD
1900017,2,3/14/2020,3/20/2020,1352889,0,2506,2,USD
1900023,1,3/14/2020,3/17/2020,1904679,0,1745,1,USD
1900023,2,3/14/2020,3/17/2020,1904679,0,1438,6,USD
1900024,1,3/14/2020,3/17/2020,1431209,0,951,1,USD
1900024,2,3/14/2020,3/17/2020,1431209,0,1294,5,USD
1900025,1,3/14/2020,3/15/2020,1414205,0,430,1,USD
1900025,2,3/14/2020,3/15/2020,1414205,0,987,1,USD
1900025,3,3/14/2020,3/15/2020,1414205,0,1614,1,USD
1900025,4,3/14/2020,3/15/2020,1414205,0,1163,2,USD
1902001,1,3/16/2020,3/19/2020,1451193,0,1454,7,USD
1902001,2,3/16/2020,3/19/2020,1451193,0,440,5,USD
1902004,1,3/16/2020,3/19/2020,1196673,0,11,1,GBP
1902004,3,3/16/2020,3/19/2020,1196673,0,1287,1,GBP
1903000,1,3/17/2020,3/19/2020,1600419,0,436,3,USD
1903000,2,3/17/2020,3/19/2020,1600419,0,1333,2,USD
1903001,1,3/17/2020,3/21/2020,666716,0,2014,1,EUR
1903002,1,3/17/2020,3/19/2020,1940708,0,732,2,USD
1903003,1,3/17/2020,3/20/2020,1521358,0,434,1,USD
1903003,2,3/17/2020,3/20/2020,1521358,0,1656,6,USD
1940000,1,4/23/2020,4/26/2020,245739,0,417,6,CAD
1940000,2,4/23/2020,4/26/2020,245739,0,80,1,CAD
1940000,3,4/23/2020,4/26/2020,245739,0,1085,1,CAD
1940000,4,4/23/2020,4/26/2020,245739,0,1627,2,CAD
1941003,1,4/24/2020,4/28/2020,1729878,0,1653,6,USD
1942001,1,4/25/2020,4/28/2020,1652819,0,1652,3,USD
1942001,2,4/25/2020,4/28/2020,1652819,0,52,2,USD
1942001,3,4/25/2020,4/28/2020,1652819,0,118,3,USD
1942003,1,4/25/2020,5/2/2020,1346790,0,1438,3,USD
1942003,2,4/25/2020,5/2/2020,1346790,0,402,3,USD
1942003,3,4/25/2020,5/2/2020,1346790,0,545,1,USD
1942004,1,4/25/2020,4/29/2020,703936,0,2020,1,EUR
1942004,2,4/25/2020,4/29/2020,703936,0,1658,3,EUR
1942004,3,4/25/2020,4/29/2020,703936,0,365,4,EUR
1942004,4,4/25/2020,4/29/2020,703936,0,74,3,EUR
1942004,5,4/25/2020,4/29/2020,703936,0,1749,2,EUR
1942007,1,4/25/2020,4/30/2020,1519236,0,1495,8,USD
1942007,2,4/25/2020,4/30/2020,1519236,0,2496,5,USD
1942007,3,4/25/2020,4/30/2020,1519236,0,1027,2,USD
1942008,1,4/25/2020,4/27/2020,186193,0,657,3,AUD
1942009,1,4/25/2020,4/28/2020,1933910,0,799,3,USD
1942009,2,4/25/2020,4/28/2020,1933910,0,353,2,USD
1942009,3,4/25/2020,4/28/2020,1933910,0,1579,1,USD
1942009,4,4/25/2020,4/28/2020,1933910,0,1609,4,USD
1942009,5,4/25/2020,4/28/2020,1933910,0,1434,5,USD
1942009,6,4/25/2020,4/28/2020,1933910,0,2019,7,USD
1942009,7,4/25/2020,4/28/2020,1933910,0,1692,2,USD
1942010,1,4/25/2020,5/1/2020,1829393,0,994,1,USD
1942010,2,4/25/2020,5/1/2020,1829393,0,1359,1,USD
1942010,3,4/25/2020,5/1/2020,1829393,0,1689,8,USD
1942010,4,4/25/2020,5/1/2020,1829393,0,1057,3,USD
1942010,5,4/25/2020,5/1/2020,1829393,0,278,7,USD
1944004,1,4/27/2020,5/2/2020,1288830,0,71,3,USD
1944004,2,4/27/2020,5/2/2020,1288830,0,1502,2,USD
1944004,3,4/27/2020,5/2/2020,1288830,0,593,4,USD
1945002,1,4/28/2020,5/3/2020,1260588,0,48,1,USD
1945002,2,4/28/2020,5/3/2020,1260588,0,1239,5,USD
1945003,1,4/28/2020,5/3/2020,1363803,0,1108,4,USD
1945003,2,4/28/2020,5/3/2020,1363803,0,57,6,USD
1945003,3,4/28/2020,5/3/2020,1363803,0,1041,3,USD
1945003,4,4/28/2020,5/3/2020,1363803,0,107,2,USD
1945003,5,4/28/2020,5/3/2020,1363803,0,1927,6,USD
1945003,6,4/28/2020,5/3/2020,1363803,0,2049,3,USD
1945004,1,4/28/2020,5/2/2020,208682,0,343,1,CAD
1945004,2,4/28/2020,5/2/2020,208682,0,1564,2,CAD
1945004,3,4/28/2020,5/2/2020,208682,0,1586,1,CAD
1945004,4,4/28/2020,5/2/2020,208682,0,1596,6,CAD
1945007,1,4/28/2020,5/1/2020,872536,0,1471,5,EUR
1945007,2,4/28/2020,5/1/2020,872536,0,1649,2,EUR
1945009,1,4/28/2020,4/30/2020,1530756,0,1586,6,USD
1945009,2,4/28/2020,4/30/2020,1530756,0,1138,8,USD
1946004,1,4/29/2020,5/3/2020,996031,0,1594,2,GBP
1946005,1,4/29/2020,5/2/2020,599656,0,427,1,EUR
1946006,1,4/29/2020,5/2/2020,397285,0,2493,2,CAD
1946008,1,4/29/2020,5/5/2020,1402689,0,183,4,USD
1946008,2,4/29/2020,5/5/2020,1402689,0,453,1,USD
1946010,1,4/29/2020,5/4/2020,1816077,0,1025,2,USD
1946010,2,4/29/2020,5/4/2020,1816077,0,1431,1,USD
1946013,1,4/29/2020,5/2/2020,1507926,0,1774,3,USD
1946013,2,4/29/2020,5/2/2020,1507926,0,181,2,USD
1946013,3,4/29/2020,5/2/2020,1507926,0,1672,1,USD
1947001,1,4/30/2020,5/2/2020,987795,0,304,1,GBP
1947007,1,4/30/2020,5/7/2020,682759,0,1550,5,EUR
1948000,1,5/1/2020,5/5/2020,1563746,0,1633,1,USD
1948001,1,5/1/2020,5/3/2020,878538,0,2502,2,EUR
1948003,1,5/1/2020,5/4/2020,1746274,0,517,6,USD
1948003,2,5/1/2020,5/4/2020,1746274,0,148,2,USD
1948006,1,5/1/2020,5/8/2020,305074,0,1613,5,CAD
1948008,1,5/1/2020,5/2/2020,494009,0,1438,1,EUR
1948010,1,5/1/2020,5/6/2020,480550,0,654,2,EUR
1948010,2,5/1/2020,5/6/2020,480550,0,1454,2,EUR
1948013,1,5/1/2020,5/8/2020,1561955,0,1758,2,USD
1948015,1,5/1/2020,5/5/2020,1811432,0,216,6,USD
1948015,2,5/1/2020,5/5/2020,1811432,0,1632,4,USD
1948015,3,5/1/2020,5/5/2020,1811432,0,1556,3,USD
1948015,4,5/1/2020,5/5/2020,1811432,0,1697,3,USD
1948015,5,5/1/2020,5/5/2020,1811432,0,1411,3,USD
1949014,1,5/2/2020,5/5/2020,2097135,0,458,3,USD
1949014,2,5/2/2020,5/5/2020,2097135,0,444,1,USD
1949014,3,5/2/2020,5/5/2020,2097135,0,433,4,USD
1949014,4,5/2/2020,5/5/2020,2097135,0,1771,1,USD
1949014,5,5/2/2020,5/5/2020,2097135,0,1801,6,USD
1949014,6,5/2/2020,5/5/2020,2097135,0,90,3,USD
1949014,7,5/2/2020,5/5/2020,2097135,0,2093,1,USD
1949020,1,5/2/2020,5/3/2020,1653529,0,1445,1,USD
1949020,2,5/2/2020,5/3/2020,1653529,0,1105,1,USD
1949020,3,5/2/2020,5/3/2020,1653529,0,1637,2,USD
1949020,4,5/2/2020,5/3/2020,1653529,0,1209,2,USD
1949020,5,5/2/2020,5/3/2020,1653529,0,1645,1,USD
1949022,1,5/2/2020,5/4/2020,1038082,0,1595,3,GBP
1949024,1,5/2/2020,5/7/2020,1895245,0,1617,2,USD
1949024,2,5/2/2020,5/7/2020,1895245,0,1652,2,USD
1949024,3,5/2/2020,5/7/2020,1895245,0,1216,7,USD
1949024,4,5/2/2020,5/7/2020,1895245,0,1459,3,USD
1949024,5,5/2/2020,5/7/2020,1895245,0,1418,2,USD
1949024,6,5/2/2020,5/7/2020,1895245,0,762,8,USD
1949024,7,5/2/2020,5/7/2020,1895245,0,1583,2,USD
1949027,1,5/2/2020,5/6/2020,1800672,0,452,3,USD
1949027,2,5/2/2020,5/6/2020,1800672,0,430,3,USD
1949027,3,5/2/2020,5/6/2020,1800672,0,135,2,USD
1949027,4,5/2/2020,5/6/2020,1800672,0,176,3,USD
1949027,5,5/2/2020,5/6/2020,1800672,0,1683,1,USD
1949027,6,5/2/2020,5/6/2020,1800672,0,1311,1,USD
1949029,1,5/2/2020,5/6/2020,1139356,0,1081,1,GBP
1949029,2,5/2/2020,5/6/2020,1139356,0,455,3,GBP
1949031,1,5/2/2020,5/5/2020,1914473,0,2496,1,USD
1949031,2,5/2/2020,5/5/2020,1914473,0,2108,1,USD
1949031,3,5/2/2020,5/5/2020,1914473,0,89,1,USD
1951000,1,5/4/2020,5/12/2020,1156489,0,1465,4,GBP
1951001,1,5/4/2020,5/6/2020,728891,0,435,1,EUR
1951005,1,5/4/2020,5/7/2020,1912287,0,1658,2,USD
1951005,2,5/4/2020,5/7/2020,1912287,0,427,1,USD
1951005,3,5/4/2020,5/7/2020,1912287,0,1439,2,USD
1951007,1,5/4/2020,5/8/2020,1357408,0,1815,1,USD
1951007,2,5/4/2020,5/8/2020,1357408,0,1109,10,USD
1951007,3,5/4/2020,5/8/2020,1357408,0,1461,5,USD
1951007,4,5/4/2020,5/8/2020,1357408,0,1100,2,USD
1952005,1,5/5/2020,5/9/2020,960551,0,86,5,GBP
1952006,1,5/5/2020,5/11/2020,1542481,0,1669,9,USD
1952006,2,5/5/2020,5/11/2020,1542481,0,1725,3,USD
1952008,1,5/5/2020,5/9/2020,1718303,0,1490,1,USD
1953010,1,5/6/2020,5/13/2020,1020331,0,1412,3,GBP
1953010,2,5/6/2020,5/13/2020,1020331,0,1117,1,GBP
1953010,3,5/6/2020,5/13/2020,1020331,0,189,7,GBP
1953015,1,5/6/2020,5/11/2020,1039709,0,1446,2,GBP
1953015,2,5/6/2020,5/11/2020,1039709,0,1361,7,GBP
1953015,3,5/6/2020,5/11/2020,1039709,0,184,2,GBP
1953020,1,5/6/2020,5/11/2020,1082460,0,1449,3,GBP
1954006,1,5/7/2020,5/10/2020,588221,0,1534,1,EUR
1954006,2,5/7/2020,5/10/2020,588221,0,517,1,EUR
1954006,3,5/7/2020,5/10/2020,588221,0,1802,2,EUR
1954006,4,5/7/2020,5/10/2020,588221,0,1630,1,EUR
1954006,5,5/7/2020,5/10/2020,588221,0,1802,1,EUR
1954006,6,5/7/2020,5/10/2020,588221,0,63,2,EUR
1954007,1,5/7/2020,5/11/2020,1991278,0,438,1,USD
1954010,1,5/7/2020,5/14/2020,836267,0,370,2,EUR
1954010,2,5/7/2020,5/14/2020,836267,0,167,1,EUR
1954010,3,5/7/2020,5/14/2020,836267,0,1704,2,EUR
1954010,4,5/7/2020,5/14/2020,836267,0,2090,4,EUR
1954010,5,5/7/2020,5/14/2020,836267,0,1387,2,EUR
1954010,6,5/7/2020,5/14/2020,836267,0,1208,2,EUR
1954010,7,5/7/2020,5/14/2020,836267,0,74,5,EUR
1954021,1,5/7/2020,5/9/2020,1014097,0,1430,1,GBP
1954022,1,5/7/2020,5/10/2020,1864772,0,1418,5,USD
1954022,2,5/7/2020,5/10/2020,1864772,0,1565,1,USD
1955001,1,5/8/2020,5/10/2020,2012457,0,1211,7,USD
1955001,2,5/8/2020,5/10/2020,2012457,0,1372,1,USD
1955001,3,5/8/2020,5/10/2020,2012457,0,1317,2,USD
1955001,4,5/8/2020,5/10/2020,2012457,0,1343,2,USD
1955003,1,5/8/2020,5/13/2020,1667206,0,2505,2,USD
1955003,2,5/8/2020,5/13/2020,1667206,0,72,5,USD
1955003,3,5/8/2020,5/13/2020,1667206,0,1606,2,USD
1955008,1,5/8/2020,5/10/2020,1640237,0,1656,2,USD
1955008,2,5/8/2020,5/10/2020,1640237,0,2508,1,USD
1955008,3,5/8/2020,5/10/2020,1640237,0,1483,1,USD
1956007,1,5/9/2020,5/12/2020,662638,0,425,10,EUR
1956007,2,5/9/2020,5/12/2020,662638,0,1505,2,EUR
1956007,3,5/9/2020,5/12/2020,662638,0,1597,1,EUR
1956007,4,5/9/2020,5/12/2020,662638,0,1462,1,EUR
1956007,5,5/9/2020,5/12/2020,662638,0,2086,4,EUR
1956007,6,5/9/2020,5/12/2020,662638,0,1589,7,EUR
1956009,1,5/9/2020,5/13/2020,1811457,0,1259,6,USD
1956009,2,5/9/2020,5/13/2020,1811457,0,445,3,USD
1956013,1,5/9/2020,5/13/2020,1277243,0,451,1,USD
1956013,2,5/9/2020,5/13/2020,1277243,0,1668,1,USD
1956013,3,5/9/2020,5/13/2020,1277243,0,2118,3,USD
1956013,4,5/9/2020,5/13/2020,1277243,0,1521,10,USD
1956013,5,5/9/2020,5/13/2020,1277243,0,1330,1,USD
1956013,6,5/9/2020,5/13/2020,1277243,0,1593,2,USD
1956013,7,5/9/2020,5/13/2020,1277243,0,1623,1,USD
1956014,1,5/9/2020,5/13/2020,792279,0,67,1,EUR
1956014,3,5/9/2020,5/13/2020,792279,0,421,1,EUR
1956017,1,5/9/2020,5/14/2020,1784567,0,1618,3,USD
1956017,2,5/9/2020,5/14/2020,1784567,0,1621,7,USD
1956019,1,5/9/2020,5/12/2020,177969,0,1659,2,AUD
1956019,2,5/9/2020,5/12/2020,177969,0,73,5,AUD
1956019,4,5/9/2020,5/12/2020,177969,0,145,2,AUD
1958000,1,5/11/2020,5/18/2020,1594010,0,1272,2,USD
1958007,1,5/11/2020,5/14/2020,1645441,0,1786,2,USD
1958008,1,5/11/2020,5/15/2020,324511,0,635,1,CAD
1958008,2,5/11/2020,5/15/2020,324511,0,439,3,CAD
1958011,1,5/11/2020,5/14/2020,1414666,0,1322,4,USD
1958012,1,5/11/2020,5/19/2020,366500,0,2504,2,CAD
1958012,2,5/11/2020,5/19/2020,366500,0,551,7,CAD
1958012,3,5/11/2020,5/19/2020,366500,0,1646,8,CAD
1959001,1,5/12/2020,5/19/2020,1389867,0,1464,6,USD
1959001,2,5/12/2020,5/19/2020,1389867,0,1696,3,USD
1959001,3,5/12/2020,5/19/2020,1389867,0,444,2,USD
1959001,4,5/12/2020,5/19/2020,1389867,0,1085,4,USD
1959003,1,5/12/2020,5/15/2020,432780,0,1684,5,EUR
1959003,2,5/12/2020,5/15/2020,432780,0,60,1,EUR
1959003,3,5/12/2020,5/15/2020,432780,0,1120,2,EUR
1959004,1,5/12/2020,5/14/2020,2037906,0,1426,2,USD
1959004,2,5/12/2020,5/14/2020,2037906,0,2508,2,USD
1959004,3,5/12/2020,5/14/2020,2037906,0,1649,5,USD
1959004,4,5/12/2020,5/14/2020,2037906,0,1518,4,USD
1959004,5,5/12/2020,5/14/2020,2037906,0,505,3,USD
1959004,6,5/12/2020,5/14/2020,2037906,0,120,2,USD
1959004,7,5/12/2020,5/14/2020,2037906,0,1688,2,USD
1959006,1,5/12/2020,5/16/2020,905941,0,535,2,GBP
1959006,2,5/12/2020,5/16/2020,905941,0,1591,1,GBP
1959012,1,5/12/2020,5/15/2020,2060541,0,1682,3,USD
1959014,1,5/12/2020,5/14/2020,283228,0,1286,1,CAD
1960010,1,5/13/2020,5/19/2020,1998179,0,616,5,USD
1960010,2,5/13/2020,5/19/2020,1998179,0,1703,1,USD
1960010,3,5/13/2020,5/19/2020,1998179,0,1323,2,USD
1960014,1,5/13/2020,5/16/2020,532184,0,59,2,EUR
1960015,1,5/13/2020,5/17/2020,1345502,0,1574,1,USD
1960015,2,5/13/2020,5/17/2020,1345502,0,423,2,USD
1960015,3,5/13/2020,5/17/2020,1345502,0,435,2,USD
1960015,4,5/13/2020,5/17/2020,1345502,0,1353,4,USD
1960016,1,5/13/2020,5/18/2020,1104029,0,4,2,GBP
1960016,3,5/13/2020,5/18/2020,1104029,0,1360,6,GBP
1961002,1,5/14/2020,5/18/2020,1060173,0,1239,3,GBP
1961002,2,5/14/2020,5/18/2020,1060173,0,1612,8,GBP
1961004,1,5/14/2020,5/17/2020,540609,0,1659,2,EUR
1961009,1,5/14/2020,5/17/2020,522615,0,1717,2,EUR
1961010,1,5/14/2020,5/18/2020,1389079,0,1730,1,USD
1961010,2,5/14/2020,5/18/2020,1389079,0,1611,2,USD
1961010,3,5/14/2020,5/18/2020,1389079,0,631,1,USD
1961014,1,5/14/2020,5/16/2020,1818370,0,1507,1,USD
1961014,2,5/14/2020,5/16/2020,1818370,0,361,2,USD
1961016,1,5/14/2020,5/20/2020,1143517,0,1211,1,GBP
1961018,1,5/14/2020,5/20/2020,1323445,0,1672,2,USD
1961018,2,5/14/2020,5/20/2020,1323445,0,1553,2,USD
1962002,1,5/15/2020,5/17/2020,646341,0,1816,1,EUR
1962007,1,5/15/2020,5/21/2020,1504078,0,1512,6,USD
1962007,2,5/15/2020,5/21/2020,1504078,0,546,1,USD
1962007,3,5/15/2020,5/21/2020,1504078,0,1397,4,USD
1962008,1,5/15/2020,5/20/2020,2081773,0,420,3,USD
1962008,2,5/15/2020,5/20/2020,2081773,0,454,3,USD
1963001,1,5/16/2020,5/20/2020,590930,0,1588,1,EUR
1963007,1,5/16/2020,5/19/2020,463334,0,1780,3,EUR
1963019,1,5/16/2020,5/20/2020,147228,0,1084,1,AUD
1963019,2,5/16/2020,5/20/2020,147228,0,1721,3,AUD
1963019,3,5/16/2020,5/20/2020,147228,0,1494,3,AUD
1963021,1,5/16/2020,5/20/2020,373746,0,1437,3,CAD
1963021,2,5/16/2020,5/20/2020,373746,0,1417,2,CAD
1963021,3,5/16/2020,5/20/2020,373746,0,112,3,CAD
1965003,1,5/18/2020,5/21/2020,1925694,0,1290,1,USD
1965003,2,5/18/2020,5/21/2020,1925694,0,1680,7,USD
1965003,3,5/18/2020,5/21/2020,1925694,0,1596,1,USD
1965008,1,5/18/2020,5/21/2020,504828,0,142,6,EUR
1965009,1,5/18/2020,5/21/2020,532320,0,1381,3,EUR
1965009,2,5/18/2020,5/21/2020,532320,0,92,1,EUR
1966005,1,5/19/2020,5/22/2020,2088572,0,1878,2,USD
1966005,2,5/19/2020,5/22/2020,2088572,0,1016,2,USD
1967003,1,5/20/2020,5/23/2020,1292238,0,1449,2,USD
1967003,2,5/20/2020,5/23/2020,1292238,0,446,1,USD
1967003,3,5/20/2020,5/23/2020,1292238,0,1465,3,USD
1967007,1,5/20/2020,5/22/2020,1307023,0,2489,6,USD
1967017,1,5/20/2020,5/24/2020,142335,0,399,1,AUD
1967019,1,5/20/2020,5/25/2020,443855,0,94,1,EUR
1967019,2,5/20/2020,5/25/2020,443855,0,1535,6,EUR
1968017,1,5/21/2020,5/25/2020,178612,0,1327,3,AUD
1969001,1,5/22/2020,5/29/2020,522979,0,156,2,EUR
1969004,1,5/22/2020,5/27/2020,1514787,0,159,5,USD
1969004,2,5/22/2020,5/27/2020,1514787,0,1570,6,USD
1969008,1,5/22/2020,5/25/2020,1885279,0,1924,4,USD
1970004,1,5/23/2020,5/28/2020,2044567,0,2497,1,USD
1970005,1,5/23/2020,5/25/2020,859587,0,1667,1,EUR
1970010,1,5/23/2020,5/28/2020,887497,0,1603,1,EUR
1970010,2,5/23/2020,5/28/2020,887497,0,1639,6,EUR
1970019,1,5/23/2020,5/27/2020,560662,0,418,4,EUR
1970019,2,5/23/2020,5/27/2020,560662,0,1419,3,EUR
1970019,3,5/23/2020,5/27/2020,560662,0,66,1,EUR
1970019,4,5/23/2020,5/27/2020,560662,0,1753,3,EUR
1970025,1,5/23/2020,5/25/2020,309994,0,1760,5,CAD
1970025,2,5/23/2020,5/25/2020,309994,0,1632,2,CAD
1970025,3,5/23/2020,5/25/2020,309994,0,1608,1,CAD
1972000,1,5/25/2020,5/30/2020,1031203,0,2004,3,GBP
1972000,2,5/25/2020,5/30/2020,1031203,0,61,10,GBP
1972001,1,5/25/2020,5/29/2020,1139356,0,424,3,GBP
1972001,2,5/25/2020,5/29/2020,1139356,0,103,6,GBP
1972001,3,5/25/2020,5/29/2020,1139356,0,47,4,GBP
1972001,4,5/25/2020,5/29/2020,1139356,0,2071,3,GBP
